facility_id,facility_name,county,is_houston_area,hospital_ownership,measure_id,measure_name,top_box_pct,completed_surveys
670053,ST LUKE'S SUGAR LAND HOSPITAL,FORT BEND,True,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",65.0,317.0
670053,ST LUKE'S SUGAR LAND HOSPITAL,FORT BEND,True,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",55.0,317.0
670053,ST LUKE'S SUGAR LAND HOSPITAL,FORT BEND,True,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",63.0,317.0
450862,ST LUKE'S THE WOODLANDS HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",75.0,452.0
450862,ST LUKE'S THE WOODLANDS HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",82.0,452.0
450862,ST LUKE'S THE WOODLANDS HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",77.0,452.0
450862,ST LUKE'S THE WOODLANDS HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",63.0,452.0
450862,ST LUKE'S THE WOODLANDS HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",86.0,452.0
450862,ST LUKE'S THE WOODLANDS HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",78.0,452.0
450862,ST LUKE'S THE WOODLANDS HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",65.0,452.0
450862,ST LUKE'S THE WOODLANDS HOSPITAL,MONTGOMERY,True,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",78.0,452.0
450654,STARR COUNTY MEMORIAL HOSPITAL,STARR,False,Government - Hospital District or Authority,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",82.0,62.0
450654,STARR COUNTY MEMORIAL HOSPITAL,STARR,False,Government - Hospital District or Authority,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",82.0,62.0
450654,STARR COUNTY MEMORIAL HOSPITAL,STARR,False,Government - Hospital District or Authority,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",84.0,62.0
450654,STARR COUNTY MEMORIAL HOSPITAL,STARR,False,Government - Hospital District or Authority,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",71.0,62.0
450654,STARR COUNTY MEMORIAL HOSPITAL,STARR,False,Government - Hospital District or Authority,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",90.0,62.0
450654,STARR COUNTY MEMORIAL HOSPITAL,STARR,False,Government - Hospital District or Authority,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",67.0,62.0
450654,STARR COUNTY MEMORIAL HOSPITAL,STARR,False,Government - Hospital District or Authority,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",72.0,62.0
450654,STARR COUNTY MEMORIAL HOSPITAL,STARR,False,Government - Hospital District or Authority,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",62.0,62.0
450860,SUGAR LAND SURGICAL HOSPITAL LLP,FORT BEND,True,Physician,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",79.0,35.0
450860,SUGAR LAND SURGICAL HOSPITAL LLP,FORT BEND,True,Physician,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",81.0,35.0
450860,SUGAR LAND SURGICAL HOSPITAL LLP,FORT BEND,True,Physician,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",82.0,35.0
450860,SUGAR LAND SURGICAL HOSPITAL LLP,FORT BEND,True,Physician,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",73.0,35.0
450860,SUGAR LAND SURGICAL HOSPITAL LLP,FORT BEND,True,Physician,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",88.0,35.0
450860,SUGAR LAND SURGICAL HOSPITAL LLP,FORT BEND,True,Physician,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",88.0,35.0
450860,SUGAR LAND SURGICAL HOSPITAL LLP,FORT BEND,True,Physician,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",75.0,35.0
450860,SUGAR LAND SURGICAL HOSPITAL LLP,FORT BEND,True,Physician,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",82.0,35.0
451311,SWEENY COMMUNITY HOSPITAL,BRAZORIA,True,Government - Hospital District or Authority,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",78.0,44.0
451311,SWEENY COMMUNITY HOSPITAL,BRAZORIA,True,Government - Hospital District or Authority,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",90.0,44.0
451311,SWEENY COMMUNITY HOSPITAL,BRAZORIA,True,Government - Hospital District or Authority,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",78.0,44.0
451311,SWEENY COMMUNITY HOSPITAL,BRAZORIA,True,Government - Hospital District or Authority,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",59.0,44.0
451311,SWEENY COMMUNITY HOSPITAL,BRAZORIA,True,Government - Hospital District or Authority,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",89.0,44.0
451311,SWEENY COMMUNITY HOSPITAL,BRAZORIA,True,Government - Hospital District or Authority,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",78.0,44.0
451311,SWEENY COMMUNITY HOSPITAL,BRAZORIA,True,Government - Hospital District or Authority,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",70.0,44.0
451311,SWEENY COMMUNITY HOSPITAL,BRAZORIA,True,Government - Hospital District or Authority,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",79.0,44.0
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),BELL,False,Veterans Health Administration,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",78.0,480.0
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),BELL,False,Veterans Health Administration,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",88.0,480.0
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),BELL,False,Veterans Health Administration,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",85.0,480.0
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),BELL,False,Veterans Health Administration,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",76.0,480.0
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),BELL,False,Veterans Health Administration,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",88.0,480.0
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),BELL,False,Veterans Health Administration,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",81.0,480.0
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),BELL,False,Veterans Health Administration,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",63.0,480.0
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),BELL,False,Veterans Health Administration,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",77.0,480.0
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TARRANT,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",81.0,889.0
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TARRANT,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",76.0,889.0
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TARRANT,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",75.0,889.0
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TARRANT,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",60.0,889.0
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TARRANT,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",87.0,889.0
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TARRANT,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",70.0,889.0
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TARRANT,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",64.0,889.0
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TARRANT,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",73.0,889.0
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,COLLIN,False,Physician,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",86.0,126.0
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,COLLIN,False,Physician,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",88.0,126.0
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,COLLIN,False,Physician,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",84.0,126.0
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,COLLIN,False,Physician,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",73.0,126.0
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,COLLIN,False,Physician,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",86.0,126.0
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,COLLIN,False,Physician,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",87.0,126.0
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,COLLIN,False,Physician,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",83.0,126.0
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,COLLIN,False,Physician,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",87.0,126.0
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,TARRANT,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",70.0,3735.0
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,TARRANT,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",78.0,3735.0
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,TARRANT,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",76.0,3735.0
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,TARRANT,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",60.0,3735.0
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,TARRANT,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",88.0,3735.0
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,TARRANT,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",75.0,3735.0
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,TARRANT,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",59.0,3735.0
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,TARRANT,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",76.0,3735.0
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,TARRANT,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",67.0,650.0
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,TARRANT,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",76.0,650.0
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,TARRANT,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",75.0,650.0
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,TARRANT,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",58.0,650.0
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,TARRANT,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",88.0,650.0
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,TARRANT,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",71.0,650.0
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,TARRANT,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",60.0,650.0
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,TARRANT,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",72.0,650.0
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,TARRANT,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",78.0,196.0
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,TARRANT,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",79.0,196.0
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,TARRANT,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",80.0,196.0
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,TARRANT,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",60.0,196.0
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,TARRANT,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",88.0,196.0
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,TARRANT,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",67.0,196.0
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,TARRANT,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",58.0,196.0
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,TARRANT,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",67.0,196.0
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,JOHNSON,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",76.0,327.0
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,JOHNSON,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",81.0,327.0
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,JOHNSON,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",78.0,327.0
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,JOHNSON,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",59.0,327.0
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,JOHNSON,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",90.0,327.0
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,JOHNSON,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",72.0,327.0
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,JOHNSON,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",66.0,327.0
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,JOHNSON,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",71.0,327.0
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TARRANT,False,Proprietary,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",79.0,147.0
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TARRANT,False,Proprietary,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",85.0,147.0
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TARRANT,False,Proprietary,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",83.0,147.0
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TARRANT,False,Proprietary,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",71.0,147.0
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TARRANT,False,Proprietary,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",89.0,147.0
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TARRANT,False,Proprietary,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",86.0,147.0
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TARRANT,False,Proprietary,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",78.0,147.0
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TARRANT,False,Proprietary,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",87.0,147.0
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,TARRANT,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",78.0,1609.0
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,TARRANT,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",80.0,1609.0
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,TARRANT,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",77.0,1609.0
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,TARRANT,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",59.0,1609.0
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,TARRANT,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",86.0,1609.0
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,TARRANT,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",77.0,1609.0
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,TARRANT,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",66.0,1609.0
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,TARRANT,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",79.0,1609.0
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,ERATH,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",86.0,190.0
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,ERATH,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",85.0,190.0
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,ERATH,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",83.0,190.0
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,ERATH,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",70.0,190.0
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,ERATH,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",90.0,190.0
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,ERATH,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",79.0,190.0
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,ERATH,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",71.0,190.0
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,ERATH,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",78.0,190.0
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TARRANT,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",72.0,1005.0
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TARRANT,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",75.0,1005.0
